	"METEOROLOGICAL OBSERVATIONS, BY THE UNITED STATES EXPLORING EXPEDITION"														
	U.S. SHIP VINCENNES 														

Pg. 1															

															
YEAR	MONTH	DAY	HOUR	LAT	LONG	THERMOMETERS					WIND				
				North	West	Air	Water	Masthead	Barom	Hygrom	Direct	Force	 Clouds	Weather	Remarks
			400			70.0	72.0							q. r.	
			500			68.0	75.0								
			600			68.0	75.0								
			700			68.0	74.0					5	Cirri &		
			800			70.0	72.0						cum.st.	 c. q.	
			900			69.0	74.0	70.0	29.900	70° 60°					Passed an American
			1000			69.0	74.0								brig steering N. W.
			1100			69.0	74.0								
			1200	34  53	20  09	69.0	74.0								
			1300			71.0	74.0							c.	
			1400			70.0	74.0				NW by N		Cirrus.		 .
			1500			71.0	75.0	70.0	29.950	75° 55°					
			1600			71.0	75.0								
			1700			71.0	75.0								
			1800			70.0	75.0					4			
			1900			70.0	74.0							b. c.	
			2000			69.0	74.0								
			2100			68.0	73.0		30.000	72° 54°					
			2200			68.0	73.0								
			2300			68.0	73.0								
			2400			68.0	73.0				N. by W.				
			Mean.			69.45	73.70	70.0	29.942						
						69.46	73.71	70.00	29.943						
		16	100			69.0	73.0				N. by W.	4	 Clear.	 b.	
			200			69.0	73.0								Coarse S. E. by S.
			300			70.0	74.0	68.0	30.000	 71° 50°		5	Cumuli	 b. c.	
			400			70.0	74.0					4			
			500			69.0	73.0								
			600			70.0	73.0								
			700			70.0	73.0								
			800			70.0	73.0								Made the island of
			900			70.0	73.0		30.100	 75° 55°					Madeira.
			1000			70.0	73.0								
			1100			71.0	73.0				N. N. W.		Cirri.		
			1200	32  53	 17 27	72.0	73.0						Clear.	 b.	
			1300			75.0	73.0					3			
			1400			72.0	74.0								
			1500			74.0	74.0		30.100	 74° 58°			Cumuli.	 c.	
			1600			73.0	74.0								
			1700												
			1800											b. c.	
			1900												Came to anchor with
			2000												"the squadron, in Funchal"
			2100						30.180	72° 51°					"Roads, in 34 fa-"
			2200												thoms water.
			2300												
			2400												
			Mean.			70.87	73.31	68.0	30.095						
						70.88	73.31	68.00	30.095						
		17	100								Nd.	3	 Clear	 b.	
			200												
			300			71.0	73.0	70.5							
			400												
			500												
			600												
			700												Shifted our berth to.
			800								Nd. & Wd.				22 fathoms
			900			73.0	72.0	72.0	30.000	75° 58°			Cumuli.	 b. c.	Clouds over the hills.
			1000												
			1100												
			1200	Funchal 	Roads							4			
			1300												
			1400												
			1500			73.0							Cum. st.	c.	
			1600												
			1700									5			
			1800												
			1900												
			2000												
			2100			76.0	74.0	72.5	30.150			6			
			2200								Wd.			c. q. r.	
			2300											c. q.	
			2400								Nd. & Wd.	5			
			Mean.			73.25	73.00	71.7	30.075						
						73.25	73.00	71.67	30.075						
		18	100								Nd.	3	Nimbus	 c.	Mist hanging over
			200								Nd & Ed	2			the hills
			300				72.0	70.0	30.100						
			400												
			500										Clear	 F	
			600												
			700												
			800								N. Wd.	3	Cum. st.	 c.	
			900			75.0		72.0	30.150						
			1000												
			1100												
			1200												
			1300												
			1400												
			1500			77.0	72.0	72.0	30.150			4			
			1600												
			1700												
			1800												
			1900										Nimbus	 c. q.	
			2000												
			2100			73.0	73.0	69.0	30.250			5			
			2200								Wd.	4		c. q. r.	
			2300												
			2400											c.	
			Mean.			75.00	72.33	70.8	30.162						
						75.00	72.33	70.75	30.163						
		19	100								N. Wd.	3	Clear.	b.	
			200												
			300			73.0	72.0	72.5	30.300						
			400								Nd.				
			500												
			600												
			700												
			800												
			900			78.0	75.0	77.5	30.350		Sd&Wd				An English brig of
			1000			80.0	75.0								war arrived.
			1100			80.0	75.0						Cumu.	c.	
			1200			80.0	75.0								
			1300			80.0	75.0								
			1400			80.0	75.0				Wd.				
			1500			80.0	75.0	77.0	30.100				Clear.	b.	
			1600			79.0	75.0								
			1700			78.0	74.5				Ed.	4			
			1800			77.0	74.0				N. Ed.				
			1900			76.0	74.0						Cumu.	c.	
			2000			75.0	74.0								
			2100			76.0	73.0	76.0	30.200						
			2200												
			2300												
			2400												
			Mean.			78.00	74.40	75.5	30.238						
						78.00	74.39	75.75	30.238						
		20	100								Nd. & Ed.	3	Clear.	b.	
			200												
			300			77.0	73.0	75.0	30.200						
			400			79.0	73.0								
			500												
			600												
			700								Nd.				
			800												The Flying-Fish and
			900			79.0	74.0	77.0	30.250		Wd.				Sea-Gull shifted their
			1000												anchorages.
			1100												
			1200												
			1300												
			1400										Cirrus.	b. c.	
			1500			78.0	73.0	76.0	30.240						
			1600												
			1700												
			1800												
			1900										Cir. stra		
			2000												
			2100			76.0	73.0	75.0	30.250			4			
			2200												
			2300												
			2400												
			Mean.			77.80	73.20	75.7	30.235						
						77.80	73.20	75.75	30.235						
		21	100								Wd.	1	Cum. st.	c	Nimbus over the hills.
			200												
			300						30.300						
			400										Clear.	b.	
			500			71.0						2			
			600			70.0									
			700			72.0									
			800			74.0					S. Wd.	3	Cum.	b. c.	
			900			78.0		76.0	30.300					c.	
			1000			78.0									
			1100			79.0									
			1200			85.0	78.0				Wd				
			1300									2			
			1400												
			1500					74.0	30.280						
			1600			83.0	76.0								
			1700								Calm.	0	Clear.	b.	
			1800												
			1900												
			2000			80.0	76.0								
			2100			74.0	74.0	72.0	30.280						
			2200			78.0					Wd.	1	Nimbus	c	
			2300			74.0									
			2400			74.0									
			Mean.			76.4	76.0	74.0	30.290						
						76.43	76.00	74.00	30.290						
		22	100								Var.	1	Cum. st.	b. c.	
			200												
			300					70.0	30.200		Calm.	0	Clear.	b.	
			400			71.0	72.0				Ed.	1			
			500			72.0	72.0								
			600			73.0	72.0					2			
			700			74.0	74.0					1		e.	
			800			74.0	74.0				S. Wd.	2	Nimbus	c. r.	
			900						30.300						
			1000												
			1100												English packet arrived
			1200									3		c. p.	
			1300												
			1400												
			1500						30.180						
			1600											c.	
			1700									2	Cum. st.		
			1800												
			1900												
			2000									1		b. c.	
			2100			74.0	73.3	72.0	30.200						
			2200			72.0	73.0								
			2300			71.0	72.0								
			2400												
			Mean.			72.62	72.80	71.0	30.220						
						72.63	72.79	71.00	30.220						
		23	100			71.0	72.0				C alm.	0	Clear.	b.	
			200			71.0	72.0								
			300			71.0	72.0	72.0	30.150						
			400			70.0	72.0				S. Wd.	1			
			500												
			600			71.0	74.0					2			
			700												
			800			76.0	75.0								
			900			80.0	75.0	79.0	30.200		N. Wd.				Cumulus on the hills.
			1000												
			1100												
			1200												
			1300									1			
			1400								Var				
			1500			76.0	74.0		30.180						
			1600												
			1700												
			1800			76.0	74.0								
			1900												
			2000			74.0	75.0								
			2100			74.0	75.0	70.0	30.220		S. Wd.				
			2200			74.0	74.0					2			
			2300			74.0	74.0								
			2400			75.0	74.0								
			Mean.						30.187						
						73.79	73.71	73.67	30.188						
		24	100								W d.	2	Clear.	b.	Nimbus over the hills
			200			70.0	74.0								
			300					67.0	30.200						
			400			69.0	74.0				N. Wd .	1			
			500												
			600			71.0	74.0							c.	
			700												
			800			76.0	75.0								
			900			80.0	75.0	79.0	30.300			2			
			1000								Wd.				
			1100												
			1200										Cum.		
			1300			75.0	76.0								
			1400	Went to sea		75.0	76.0				N. Ed.	3			"Went to sea, the squadron"
			1500			74.0	74.0		30.250						in company.
			1600			74.0	75.0								
			1700			73.0	74.0								
			1800			73.0	74.0								
			1900			71.0	74.0								
			2000			71.0	74.0					4			
			2100			71.0	74.0	70.0	30.250	75° 60°					
			2200			70.0	74.0				Nd.				
			2300			69.0	73.5								
			2400			69.0	73.5								
			Mean.						30.250						
						72.41	74.35	72.00	30.250						
		25	100			71.0	72.0				Nd. & Ed.	4	Cum. st.	C.	"Course S. S. W., squadron"
			200			70.0	73.0								out of sight.
			300			69.0	73.0	69.5	30.200	71° 55°					
			400			69.0	72.0								
			500			70.0	73.0					5	Clear.	b.	
			600			71.0	74.0								
			700			71.0	74.0								
			800			72.0	74.0								
			900			72.0	74.0	69.0	30.200	71° 59°			Cumuli.	c.	"Peacock astern, reports"
			1000			73.0	74.0					4			that she was
			1100			73.0	74.0								becalmed during the
			1200	31  09	17   58	73.0	74.0								night.
			1300			72.0	74.0								
			1400			72.0	74.0				Nd.				
			1500			72.0	74.0	70.0	30.150	74° 58°					
			1600			72.0	74.0								
			1700			71.0	74.0								
			1800			70.0	74.0								
			1900			70.0	74.0								
			2000			70.0	74.0								
			2100			70.0	74.0	68.0	30.200	76° 60°					
			2200			70.0	74.0								
			2300			70.0	74.0								
			2400			70.0	74.0								
			Mean.			70.96	73.70	69.1	30.188						
						70.96	73.71	69.13	30.188						
		26	100			71.0	74.0				N. Wd.	4	Cirri.	b.	Course S. S. W.
			200			71.0	74.0								
			300			71.0	74.0	68.0	30.050	74° 60°					
			400			71.0	74.0								
			500			71.0	74.0							b. c.	
			600			71.0	74.0								
			700			72.0	74.0						Cumuli.		
			800			72.0	74.0								
			900			72.0	74.0	72.0	30.180	75° 65°		3			
			1000			73.0	74.0						Cirri.		
			1100			74.0	74.0				Nd.				
			1200	28  57	19  01	74.0	74.0								
			1300			76.0	74.0						Clear.	b.	
			1400			76.0	75.0					4			
			1500			76.0	75.0	72.0	30.090	75° 62°		3			
			1600			76.0	75.0						Cumuli.	b. c.	
			1700			74.0	76.0								
			1800			74.0	76.0								
			1900			73.0	75.0								
			2000			73.0	74.0								
			2100			72.0	74.0	71.0	30.200	77° 64°					
			2200			72.0	75.0								
			2300			71.0	75.0								
			2400			71.0	75.0								
			Mean.			72.79	74.45	70.8	30.157						
						72.79	74.46	70.75	30.130						
		27	100			72.0	75.0				Nd		Cir.cum	b. c.	Course is. S. S. W.
			200			72.0	75.0								
			300			71.0	75.0	79.0	30.100	75°60°					
			400			71.0	75.0								
			500			71.0	74.0							0.	
			600			71.0	75.0								
			700			72.0	75.0								
			800			73.0	75.0						Clear.	b.	
			900			75.0	76.0	72.0	30.150	74°64°			Cumuli.	c	
			1000			75.0	76.0								
			1100			75.0	76.0								
			1200	27 17	19 40	75.0	76.0					4	Cirri.	b. c.	
			1300			77.0	77.0					3			
			1400			76.0	77.0								
			1500			77.0	76.0	73.0	30.180	75°68°					
			1600			76.0	76.0								
			1700			73.0	76.0								
			1800			72.0	74.0								
			1900			73.0	76.0								
			2000			72.0	76.0								
			2100			72.0	76.0	70.0	30.200	76° 60°					
			2200			72.0	76.0								
			2300			71.0	76.0								
			2400			70.0	76.0							.	
			Mean.			73.08	75.62	73.5	30.158						
						73.08	75.63	73.50	30.158						
		28	100			70.0	75.0				Nd.	3	Clear.	b.	current  NE by E 3/4
			200			70.0	75.0								knot per hour.
			300			71.0	75.0	70.0	30.100	75° 60°					
			400			72.0	75.0								Coarse S. S. W.
			500			72.0	75.0								
			600			72.0	75.0								
			700			73.0	76.0					2			
			800			74.0	77.0								
			900			74.0	77.0	75.0	30.200	74° 64°					
			1000			76.0	76.0								
			1100			76.0	76.0					3			
			1200	25 44	20 03	76.0	76.0				Eastd.				
			1300			75.0	77.0								
			1400			75.0	77.0								
			1500			75.0	77.0	74.0	30.180	76° 60°					
			1600			75.0	77.0					2			
			1700			75.0	77.0					3			
			1800			75.0	77.0								
			1900			74.0	77.0								
			2000			74.0	77.0						Cum. St.	c.	
			2100			74.0	76.0	72.0	30.200	75° 64°	N. Ed.				
			2200			74.0	76.0								
			2300			74.0	76.0								
			2400			74.0	76.0								
			Mean.			73.75	76.14	72.8	30.170						
						73.75	76.17	72.75	30.170						
		29	100			73.0	76.0				N. Ed.	3	Cirri.	b.c.	Coarse S. S. W.
			200			73.0	76.0								
			300			73.0	76.0	71.0	30.180	75° 64°					
			400			72.0	76.0								
			500			72.0	76.0								
			600			73.0	76.0								
			700			73.0	76.0								
			800			74.0	77.0								
			900			74.0	77.0	71.0	30.200	75° 65°					Water discoloured ;
			1000			76.0	76.0					4			sounded with 140 fa-
			1100			76.0	77.0							b. c. v.	 thoms ; no bottom.
			1200	24  06	20  53	76.0	77.0								
			1300			75.0	77.0								
			1400			75.0	77.0								
			1500			75.0	77.0	75.0	30.120	76° 64°	E. N. E.		Cir. st.		
			1600			78.0	77.0					3		c	
			1700			78.0	77.0								
			1800		.	77.0	78.0					4			
			1900			74.0	77.0								
			2000			74.0	77.0								
			2100			73.0	77.0	72.0	30.150	75°64°			Cirri.		
			2200			73.0	77.0								
			2300			73.0	77.0								
			2400			72.0	77.0								
			Mean.			74.25	76.68	72.3	30.150						
						74.25	76.71	72.25	30.163						
		30	100			72.0	77.0				E. N. E.	4	Cirri.	 c.	Course S. S. W.
			200			72.0	77.0								
			300			72.0	77.0	72.0	30.150	77° 60°					
			400			72.0	77.0								
			500			73.0	77.0								
			600			74.0	78.0								
			700			74.0	78.0						Clear.	 b.	
			800			75.0	78.0								
			900			76.0	79.0	74.0	30.120	76° 60°				c	
			1000			76.0	79.0						Cir. st.		
			1100			77.0	79.0								
			1200	21  16	21 01	78.0	79.0								
			1300			75.0	79.0								
			1400			76.0	78.0					3			
			1500			76.0	78.0	74.0	30.050	77° 65°				c. b.	Sounded with 156 fa-
			1600			76.0	78.0					5			"thoms, no bottom ;"
			1700			75.0	78.0						Cirri.		temp. water 62°.
			1800			75.0	78.0								
			1900			75.0	78.0								
			2000			75.0	77.0					4			
			2100			76.0	77.0	73.0	30.110	77° 62°					
			2200			74.0	78.0								
			2300			74.0	78.0								
			2400			74.0	78.0								
			Mean.			74.66	77.91	73.3	30.107						
						74.67	77.92	73.25	30.108						
	10	1	100			75.0	78.0				E. N. E.	4	Cirri.	b. c.	Course S. S W.
			200			75.0	78.0								
			300			75.0	78.0	75.0	30.020	75° 62°			Cumuli.		
			400			75.0	78.0								
			500												
			600												Sounded with 160 fathoms;
			700												no bottom.
			800											b. v. c.	Water much discoloured;
			900			76.0	79.0		30.110	75° 64°		3			sounded
			1000			77.0	79.0					4	Cirri		"with 360 fathoms, no bottom"
			1100			77.0	79.0								
			1200	19  25	20  55	77.0	79.0				N.E.byN.	3			Passing over the re-
			1300			78.0	80.0								ported vicinity of
			1400			78.0	80.0								Maria Rock and Bon
			1500			77.0	80.0	75.0	30.000	77° 62°			Cumuli.		Felix Shoal.
			1600			77.0	80.0							b.c.	Current N. by W. 1/2
			1700			77.0	80.0								knot per hour: pot
			1800			77.0	80.0								visible at 2 1/2 fathoms
			1900			77.0	80.0								
			2000			77.0	80.0								
			2100			78.0	80.0	74.0	30.03	73° 64°		4			
			2200			75.0	80.0							c	
			2300			75.0	80.0								
			2400			75.0	80.0								
			Mean.			76.45	79.40	74.0	30.040						
						76.40	79.40	74.67	30.040						
		2	100			75.0	81.0				N.E.byN.	4	Cirri.	c	Steering to the S. W.
			200			74.0	81.0								
			300			74.0	81.0	74.0	30.030	78° 65°					
			400			73.0	81.0							o.	
			500			75.0	81.0								
			600			75.0	81.0								
			700			76.0	81.0								"Current N. E. by N, 1/2"
			800			78.0	81.0							b.c.	knot pet hour; pot
			900			80.0	83.0	74.0	30.050	78° 62°		3	Cir. St.		visible at 10 fathoms
			1000			81.0	83.0								
			1100			83.0	83.0				N. N. E.				
			1200	17  05	20  36	78.0	82.0								
			1300			79.0	82.0								
			1400			80.0	82.0							c.	
			1500			80.0	82.0	78.0	30.030	80° 67°					
			1600			81.0	82.0								
			1700			80.0	83.0								
			1800			79.0	82.0								
			1900			77.0	82.0								
			2000			77.0	82.0								
			2100			78.0	82.0	76.0	30.050	80° 70°					sounded with 50 
			2200			78.0	82.0								"fathoms, no bottom."
			2300			75.0	82.0								Current N. E. by N.
			2400			75.0	82.0								1/2 knot per hour
			Mean.			77.54	81.83	75.5	30.040						
						77.54	81.83	75.50	30.040						
		3	100			77.0	82.0				N. N. E.	4	Clear.	b	Steering to the westward
			200			77.0	82.0								
			300			77.0	82.0	73.0	30.030	79° 65°					
			400			77.0	82.0								
			500			77.0	82.0								
			600			77.0	82.0								"Current N. E. by N.,1/2"
			700			78.0	82.0						Cir. st.	 b. c.	 knot per hour.
			800			79.0	82.0					3			
			900			82.0	81.0	80.0	30.100	80° 70°					
			1000			82.0	82.0								
			1100			81.0	83.0								
			1200	16  26	20  39	83.0	83.0					4			
			1300			82.0	83.0				Nd.				Near the position of
			1400			81.0	83.0						Clear.	 b.	the Bonetta Shoal.
			1500			79.0	83.0		30.010	81° 67°					
			1600			79.0	83.0					3			
			1700			79.0	82.0				N.E.byN.				
			1800			78.0	82.0								
			1900			77.0	82.0								
			2000			77.0	83.0								Sounded with 70 fa.-
			2100			78.0	83.0		30.120	80° 70°					thoms; no bottom.
			2200			78.0	82.0								
			2300			78.0	82.0								
			2400			78.0	82.0								Sounded with 75 fa-
			Mean.			78.79	82.28	76.5	30.065						thoms; no bottom
						78.79	82.29	76.50	30.065						
		4	100			77.0	82.0				N.E.byN.	3	Cum. st.	c	
			200			77.0	82.0								Sounded with 70 fa-
			300			77.0	82.0	76.0	30.030	80° 60°					"thoms; no bottom,"
			400			77.0	82.0							b. w.	
			500			76.0	82.0								Sounded with 65 fa-
			600			76.0	82.0							b	thoms; no bottom.
			700			78.0	82.0								"Current E. N. E., 1/2"
			800			79.0	82.0								knot per hour.
			900			80.0	82.0	87.0	30.100	79° 67°			Clear.		Sounded with 50 fa-
			1000			77.0	82.0								thoms; no bottom.
			1100			81.0	82.0				N. E.				
			1200	16  06	21  44	79.0	82.0					2			
			1300			79.0	83.0								
			1400			79.0	83.0								
			1500			79.0	82.0	81.0	30.080	81° 69°					
			1600			79.0	83.0								"Current.N. by W, one"
			1700			80.0	83.0					1			knot per hour.
			1800			79.0	82.0					2			Island of Bonavist
			1900			79.0	82.0								"in sight, bearing W."
			2000			78.0	82.0					3			by N.
			2100			78.0	82.0	75.0	30.080	81°69°					
			2200			78.0	82.0								
			2300			78.0	82.0								
			2400			78.0	81.0								
			Mean.			78.25	82.12	79.8	30.072						
						78.25	82.13	79.75	30.073						
		5	100			78.0	81.0				N. E.	2	Clear.	b.	Steering to the west-
			200			78.0	81.0								ward
			300			77.0	81.0	76.0	30.01	78° 67°					
			400			77.0	81.0					2			
			500			78.0	81.0								Islands of Mayo and
			600			78.0	81.0					3			St. Jago in sight
			700			78.0	81.0								to the westward.
			800			78.0	81.0								Sounded at 9.30 a.m.
			900			79.0	81.0	81.0	30.090	80° 69°					with 125 fathoms;
			1000			82.0	81.0					2			no bottom.
			1100			82.0	82.0						Cir. st.	c.	
			1200	15  13	22  49	83.0	82.0								
			1300			84.0	83.0								
			1400			83.0	82.0					3			
			1500			82.0	82.0	81.0	30.080	82° 70°				c. m.	
			1600			81.0	82.0								
			1700			81.0	82.0				E.N.E.				
			1800			80.0	82.0								"Current W. N. W., 3/4"
			1900			79.0	81.5								knot per hour.
			2000			78.0	81.0								
			2100			78.0	81.0		30.100	82°71°			Cum. St.	c	Temperature water at 100 fathoms
			2200			78.0	81.0						& cir.		58°. Water
			2300			79.0	81.0								very phosphoric. Several
			2400			79.0	82.0								vessels seen during the day
